comment,label
Một người kỷ niệm ngày sinh và một người kỷ niêm ngày giỗ cùng ngày cho dễ nhớ.,toxic
Sunny mới căng đét. Ghế sau rộng ngang cở C.,non_toxic
"Hỏng cả một thế hệ rồi. Giờ vào cửa hàng tiện ích, quán cà phê, trà sữa là đều nghe rộn ràng tiếng nói tục, chửi thề. Nhìn sang là toàn mấy cô cậu học sinh, thanh thiếu niên mới lớn. Nghĩ đến tương lai của những đối tượng này mà thật sự ngao ngán.",non_toxic
Mong hai con luôn được mạnh khỏe bình an Song Nhi ơi.,non_toxic
Theo Tôi mua đất là ok.,non_toxic
nếu tính 90 phút thôi thì cũng chưa đủ tạo kỷ lục nhưng chắc chắn mùa tới kỷ lục này sẽ còn kéo dài vì vòng bảng khó ai cản nổi Bayern.,non_toxic
Cầu mong con luôn mạnh khỏe!! đọc tiêu đề thôi mà đau lòng,non_toxic
Để phát triển bền vững thì Côn đảo nên hạn chế nhập cư,non_toxic
Thật sự cảm phục tài năng của Bạn! chúc gia đình Bạn luôn luôn được Bình An!,non_toxic
"Trong tháng 7 này thấy mấy xe bồn trộn bê tông gây tai nạn, xe trộn bê tông đang lên ngôi",non_toxic
180 năm.....không biết ở đâu,non_toxic
"Ôi rớt mất rồi. 22,5 điểm mà tổ hợp C00 lấy 25 điểm buồn thật.",non_toxic
"Nó phải ngoi lên thở thường xuyên mà, đại dương rộng lớn nên chúng ta khó nhìn thấy thôi.",non_toxic
Tự nhiên quyên góp tiền để xem 2 ứng cử viên đấu võ mồm.,toxic
"ổn chứ bác, xe rộng, ghế ngồi thoải mái là được mà. Thêm nữa loa trên em này nghe khá hay, khách e đi xe toàn khen",non_toxic
"Có thể đây là kế hoạch trong chiến dịch bầu cử lần này, tui đoán vài bữa Trump tuyên bố hết bệnh và loại thuốc ông dùng là trên cả tuyệt vời và đưa vào sử dụng trước 3/11 ông sẽ giữ được ghế tổng thống.",non_toxic
"Không nên mua Fadil. Lý do thì tôi không tiện nói ra ở đây, bạn tự tìm hiểu.",non_toxic
"""... Sau khi khống chế thành công đợt dịch đầu tiên hồi tháng ba và tháng 4, Việt Nam có thể tự hào khi lần thứ hai đánh bại Covid-19"" một nhận xét khách quan đúng đắn.",non_toxic
Đúng như câu chuyện trong phim Ba chàng ngốc của Ấn Độ,non_toxic
hóng cái án ra làm sao,non_toxic
quả đầu 2 mái cũng hot vào thời đó nữa! tới giờ 4x rồi vẫn nghe nhạc của a Bo.,non_toxic
Tối ngày đi giải quyết cái ngọn. Giá như có trách nhiệm từ sớm với vị trí được giao.,non_toxic
Đẹp lạ,toxic
Đẹp trai quá!( Nhưng nhìn ánh mắt và cấu tạo miệng có vẻ ông là người độc đoán và đáng sợ!!!),non_toxic
Rất hữu ích!!!,non_toxic
Hầu hết người tây phương họ xử sự như vậy. tôi vẫn thấy ông biden được hơn bà clinton rất nhiều.,toxic
Ủng hộ Tổng thống Trump,non_toxic
Bé 2 tuổi hắn còn không tha! Nếu cô giáo can ngăn cũng sẽ bị đánh luôn không chừng!,toxic
Tôi thế hệ 8x rất thần tượng Đan Trường. Bây giờ nhìn anh gầy và già đi hơn rất nhiều. Xin chúc anh sức khỏe.,non_toxic
Tại sao lại ghi là diện tích trái đất nhỉ? Trái đất là hình cầu và giả sử không tính đến lồi lõm thì coi nó như hình cầu lí tưởng. Nếu có diện tích thì là diện tích bề mặt toàn phần của hình cầu chứ.,non_toxic
Virus không chừa ai cả,non_toxic
Sáng ra xem cái này thấy vui ghê,non_toxic
"Tăng giá rồi giá nhà đất cao để làm gì. Người giàu thì không đi metro, mua nhà ở dọc tuyến metro vừa chịu tiếng ồn của tàu điện, vựa chịu bụi khói xe của đường bên dưới.",non_toxic
"Nên mua. Quan trọng bác phải được tư vấn là mua khu vực nào thời điểm này. Lưu ý không nên mua chung cư và nghỉ dưỡng vì lợi nhuận và khả năng thanh khoản thấp. Sau khó khăn dịch bệnh thì mọi người sẽ muốn có công ăn việc làm là trước hết. Vì vậy bất động sản quanh khu vực nhiều công ăn việc làm sẽ dễ thanh khoản trước tiên. Gần khu công nghiệp, khu công nghệ cao,.... Đất quanh khu vực này còn rẻ nên khả năng lợi nhuận tốt. Nhưng đầu tư bất động sản cần có cái nhìn trung hạn từ 2-5 năm và đặc biệt quan trọng là pháp lý phải rõ ràng. Đầu tư lướt sóng thì rủi ro cao và dễ đọng vốn!",non_toxic
"Thương quá, từ khi chào đời ko Cha Mẹ, phải nương nhờ cửa Phật, nhìn các em nằm co ro trong bệnh viện thật đau lòng",non_toxic
Ford focus 2018 bạn nhé.,non_toxic
Một sai lầm của real chăng?,non_toxic
"Bao nhiêu năm Bale chinh chiến gánh Tạ vong ơn, giờ thì kẻ kia lựa đội đầu tóp đáp xuống hô vang câu đi tìm THỬ THÁCH, còn anh vẫn thầm lặng trở lại ""quê nhà"" để gánh vác đội bóng ở giai đoạn khó khăn này, trong khi đã sức cùng lực kiệt đây mới thật là thử thách cực đại.",non_toxic
Hi vọng lần này Daklak sẽ ẵm vàng sau bao năm có cầu truyền hình,non_toxic
"Lẽ ra nên cho con ở nhà thì hơn bạn ạ. Khi tiêm vacxin,30 p đầu chỉ là thời gian theo dõi nếu có phản ứng tức thời.Thông thường,sáng tiêm nhưng phải đến chiều mới cơ thể mới bắt đầu có những phản ứng của vacxin là sốt,khó chịu.Khả năng cao chính là lúc cơ thể bé chịu tác động của thuốc mà lại ko có ai chăm sóc ,lưu tâm,dẫn đến ko kịp ..1 bài học nữa là tuyệt đối theo dõi sau tiêm trong 24h,nếu ko có thời gian thì trao gửi những người có thể tin cậy được,nói rõ tình trạng của bé .",non_toxic
Đọc xong thấy bức xúc!,toxic
"Tôi nghĩ 2 con xe này con nào cũng có dáng dấp rất đẹp, nhưng nếu bác chạy dịch vụ thì nên lấy XL7, tiết kiệm được một khoảng tiền hơn Kia Seltos. Với lại XL7 có 7chỗ ngồi, tiết kiệm xăng.",non_toxic
người mới thất tình mà nghe chắc k chịu nổi luôn,non_toxic
Bão gì mà trong miền tây nắng quá vậy?,non_toxic
Tác hại của việc coi thường covid. Cũng là Trump mà thôi,non_toxic
Thôi bỏ đi tên đường thôi mà khu trung tâm đổi thì coi như xong đi còn ngoại vi thì đổi chi .,non_toxic
Tôi không biết gì về hội họa nhưng thấy tranh vẽ rất có hồn.Xin cám ơn,non_toxic
Ôi con này nặng cân gần bằng mình rồi,non_toxic
Mới biết thêm loài cá mập xanh,non_toxic
"Bảo hiểm mua lúc trẻ thì chi phí sẽ thấp hơn. Rủi ro thì lúc nào cũng có, nếu bạn có điều kiện thì nên mua sớm, sau khi bạn có gia đình rồi có thể thay đổi người thụ hưởng trong hợp đồng bảo hiểm",non_toxic
"Thương em bé, chúc em luôn bình an!",non_toxic
Thần tượng của tôi về lối sống giản dị và gần gũi.,non_toxic
Dạo này hs bị tai bay vạ gió nhiều quá!,non_toxic
"Xin cho biết rõ giá thật của điện gió bằng tiền Việt ai ơi...giá mua điện gió trên bờ theo Quyết định 39/2018 là 8,5 cent một kWh, còn ngoài khơi là 9,8 cent một kWh với các dự án vận hành trước ngày 1/11/2021.",non_toxic
Mong các bạn mỗi bên nhịn nhau 1 tý để được sống yên bình cho cả người dân 2 nước.,non_toxic
"American number one ! Siêu cường số một thế giới ,",non_toxic
"Nghĩ tới nghĩ lui vẫn thấy tội ông này ghê gớm ! Tự nhiên bị thằng khùng vác súng đến nhà dí vào đầu mà còn bị hăm dọa nhiều lần, mấy ai đủ thánh nhân bình tĩnh mà ngồi im cho nó đánh ! Án nặng, người này là bị tấn công trước mới tức lên không giữ được bình tĩnh. Mong sớm cải tạo tốt để được về lại cuộc sống bình thường !",toxic
"Nhà Tớ nuôi một con Mèo ...để bắt Chuột nhắt , Mèo Tặc bắt mất rồi , Vợ Tớ khóc",non_toxic
Seltos mà phang. Tầm giá quá ổn so với options.,non_toxic
Cắn yêu đó mà.,non_toxic
Nói gì thì nói cảnh sát điều tra quá giỏi!,non_toxic
3 tỷ 1 năm lời 180 triêu tk. 5 năm dk 900 triệu. 5 năm sau đất như thế nào chắc bác hình dung ra. đồng tiền thì mất giá. cái bán mỳ cay năm 2019 có 7k mà năm nay em mua nó 9k rồi. nhưng quan trọng bác phải chọn mảnh đất có tầm nhìn,non_toxic
"Ấn Độ, Trung Quốc là những nước có nhiều người giàu nhưng cũng có rất nhiều người nghèo. Với khoảng cách giữa giàu và nghèo ngày càng xa.",non_toxic
Có rất nhiều gương rồi nhưng chúng chưa được soi!,non_toxic
1 đêm mà 500kg tương đương 40-50 con chó trưởng thành. Bọn này định tận diệt chó hay sao,non_toxic
Thì ra giờ mới bắt đầu thử nghiệm giai đoạn 3.,non_toxic
Hoan hô công an Hà Tĩnh.,non_toxic
"Dùng thanh long ruột đỏ làm màu là thực phẩm tự nhiên. Còn ""tinh bột than tre"" là cái gì?",non_toxic
"Người lớn đã quên mất tuổi thơ của mình ra sao, để rồi áp đặt chính áp lực cuộc sống trước mắt cho tuổi thơ con cháu mình, vốn dĩ hồn nhiên, học theo bon chen.Xin các nhà cha nhà mẹ hiểu rằng, tuổi con nít, nó khác hoàn toàn với tuổi trưởng thành, và cần phải có một lối đi mềm mại để từ con nít thành một thanh niên lành mạnh. Thế thôi,",non_toxic
"Nếu đi Hachback thì thêm tầm trăm triệu nữa là đời 20 mới keng. I10 loại xe nhỏ gia đình tiện dụng ít tốn xăng phụ tùng rẻ ,dể BH. Với 300tr thì xe đời 2018 đổ lại là cứng luôn đấy. Lựa chọn cũng được,không phải suy nghĩ",non_toxic
Nghe hay quá Hà Chương ơi ! Cám ơn em !,non_toxic
Nissan Sunny Xt hoặc XV. Quá đẹp trong tầm giá.,non_toxic
"Nhớ khi còn nhỏ, gia đình sống ở miền Tây, đến mùa thu hoạch lúa rất thích bắt cá đồng tự nhiên như thế này. Ngày nào cũng được cả khạp da bò, giờ kể ra mấy đứa cháu tưởng là mình nói chuyện cổ tích.",non_toxic
Anh thật là một người cha mẫu mực điển hình trong thời đại mới và cho xu hướng mới.,non_toxic
Mới sáng đọc được cái tiêu đề thôi mà cái bụng nó phẻ,non_toxic
Xót xa không thể cất lời.,non_toxic
"Cái này gọi là lâu đài,phong cách tân cổ điển chứ đâu là biệt thự.Cuộc đời là một sự đánh đổi, họ đã đánh đổi lương tri, bất chấp pháp luật để giàu lên nhanh chóng và khi đã giàu có lại trích một phần làm việc thiện để lấp đi sự sai trái,tìm sự an yên trong tâm hồn.Nhưng đời mà ai biết trước được điều gì.Nhân quả thôi",non_toxic
"Anh giỏi thiệt, ngưỡng mộ a quá",non_toxic
Hân hoan chúc mừng Barca thắng trận đầu một cách vẻ vang oanh liệt.,non_toxic
"Beyer mà mua Messi vừa rồi thì đã ăn 9 rồi, tiếc cho messi quá. Phút cuối hợp đồng bị bỏ dở vì trình độ 8-2 k cùng đẳng cấp :)))",non_toxic
"Quả thật buồn vì đây là ngày đi học đầu tiên của các cháu, buồn hơn là người lớn chúng ta nếu chịu khó quan tâm kiểm tra thì sẽ hạn chế các tai nạn kiểu này!",toxic
"Và gần như chắc chắn sau mùa giải này sẽ chẳng còn Messi ở Barca nữa, không chỉ làm lãng phí những năm tháng đỉnh cao cuối cùng của Messi mà gã con buôn Bartomeu còn phá nát Barca ( cả nghĩa đen và nghĩa bóng ) , thật không thể hiểu nổi tại sao hội cổ động viên của Barca lại để cho Bartomeu tồn tại đến tận bây giờ.",non_toxic
"Con tôi vừa vào lớp 1. Tôi nói thẳng là không đi học thêm trước là đuối và sẽ rơi tọt lại phía sau. Mới lớp 1 mà học bộ SGK 20 quyển, thay vì chỉ nên tập trung vào viết và đọc tiếng việt, thể dục, vui chơi. Có bé mới vào cầm viết còn chưa vững mà mới 3 tuần đã viết đến chữ ghép như gi, gh, mẹ .... Chương trình mặc định bé đã biết đọc viết trước khi vào lớp 1 thì phải. Giáo dục kiểu gì mà càng ngày bọn trẻ càng học thì càng đuối, không như ngày xưa học ít mà nhớ dai",toxic
"""Nhóm nghiên cứu cho biết thêm, con người có thể đã đẩy nhanh sự phân hóa từ chó sói sang chó nuôi bằng cách giết chết những con hung hãn nhất, tạo điều kiện cho các gene ""ngoan hiền"" được truyền sang thế hệ sau.""",non_toxic
"Không chủ quan nhưng bình tĩnh và lạc quan lên nào ,đừng kêu ca kể khổ ,chả giải quyết được vấn đề gì .Mọi thứ rồi sẽ đi qua,rồi sẽ sửa sang lại và lại đón ánh nắng lên.",non_toxic
"Không có phụ nữ xấu chỉ có phụ nữ không biết làm đẹp. Hoa Hậu Jen Atkin là tấm gương, truyền cảm hứng cho phụ nữ chúng ta học tập.",non_toxic
"Không biết tôi có tài suy luận kiểu thám tử Sơ-Lốc-Hôm hay không chớ hôm xem clip bắt là tôi đoán 100% cảnh sát dùng kế kẹt xe có mấy chiếc container nữa, rồi con lươn bê tông giữa đường nữa rồi chừa trống chỗ duy nhất để ép chẹt khoá đầu khoá đuôi xe bọn chúng hết đường thoát !",non_toxic
Em đến rồi đi để anh ngồi đây ôm mối tình cay..,non_toxic
"Quan trọng cốt lõi nhất đảm bảo an toàn vệ sinh thực phẩm, sau đó ngon - bổ, tiếp theo là hình thức, tiếp nữa là giá hợp lý. chấm hết",non_toxic
Rất yêu quý cô Kim Cương và cô Lệ Thủy .,non_toxic
Nhiều lần thấy mấy bác tài xe lớn vừa cầm lái vừa chăm chú bấm điện thoại. Chỉ lơ là một chút thì hậu quả khó lường.,non_toxic
"Đến chịu với mọi người đọc báo mà không chịu tìm hiểu kỹ ngày tháng, 27/8 đã ăn rồi, đến ngày 29/8 bộ y tế mới ra thông báo đề nghị ngưng sử dụng, mà loại ngộ độc này 12 tới 36 tiếng mới phát tác. Cứ trách họ chủ quan mà không chịu trách mình đọc báo một cách hấp tấp.",non_toxic
"Nữ sinh lớp 9 tổ chức sinh nhật tại quán Karaoke. Ở đó bao nhiêu thứ độc hại, thành phần bất hảo lại còn chưa làm ra tiền.",non_toxic
Khó có thể đau đớn hơn..,non_toxic
Hết hồn tưởng lượt về giữa BM vs Bacelona.....dạo này không biết sao bi ám con số 8....:),non_toxic
"dù không ưa cũng phải cố mà khen ngợi, dù không còn đóng góp được về chuyên môn nhưng vẫn phải giữ lại vì lợi ích kinh tế từ các hợp đồng quảng cáo, hợp đồng hình ảnh...",non_toxic
Đồ dã man ,toxic
"Liệu e này sau có đi theo con đường toán học, để có một giải field tương lai?",non_toxic
sợ thật ăn bám tận 20 năm.chưa ai làm được điều này,toxic
01 bao phạt 3 000 000 đồng. 100 bao 3 đến 5 triệu. Tôi thấy nó chưa phù hợp lắm.,non_toxic
Nhìn nhiều thịt hơn con tôm tích,non_toxic
"Các bạn ở Trúc bạch đừng chủ quan, có thể virus đang nằm đâu đó trong khu vực, hãy ngừng chạm vào các đồ vật công cộng xung quanh nhà bệnh nhân 17. hãy đeo khẩu trang và rửa tay thường xuyên.",non_toxic
Bạn đúng là người cha tốt..thấy hình ảnh và bạn lo cho bé thấy nó vui vui. .,non_toxic
"Binz rap gieo vần rất hay,hiện đại,rất điêu luyện,nghe thấm.",non_toxic
"nhóm hay quá ,cầu an bình luôn đến với các bạn và may mắn cho các bé",non_toxic
"""Tấc đất, tấc vàng"", không sai đâu ạ.Mong gia đình có quyết định đúng đắn!",non_toxic
"Tuyệt quá, chúc mừng 2 bé và các bác sĩ",non_toxic
"Theo cá nhân Tôi : Tham gia BHNT sớm rất cần thiết ,1) Độ tuổi trẻ thì phí thấp, 2) BHNT là phòng mọi rủi ro về tai nạn và sinh mạng ,3) Theo Tôi thì kênh BHNT là kênh rất an toàn về tiền đóng vào, tuy nhiên nếu mình phá vỡ HĐ thì phần thiệt là về mình. Đó cũng là quy luật chung. Góp ý theo sự hiểu biết.",non_toxic
Quá nguy hiểm.,non_toxic
Cảm ơn anh và gia đình. Hành trình phi thường của cha con anh đã truyền cảm hứng sống tới nhiều người.,non_toxic
"Phải nói lớp diễn viên Thu Hà, Mỹ Duyên như thách thức thời gian. U50 mà vẫn trẻ trung, xinh đẹp. Chúc các chị luôn hạnh phúc, trẻ đẹp. Nhiều phim các chị đóng, đến bây giờ vẫn nhớ. Cuộc sống không Scandal.",non_toxic
"Nếu bị làm giả giấy tờ, còn khi xác nhận có xác nhận qua điện thoại không?",non_toxic
"Theo tôi vấn đề lây nhiễm cộng đồng có thể là do các đối tượng nhập cảnh bất hợp pháp qua đường biển, đất liền, nạn đưa người nhập cư trái phé0 vào Việt Nam mới là vấn nạn lớn. Hãy cứ mở cửa cho các chuyến bay Quốc Tế về Việt Nam nhưng hãy cách ly lên tới 28 ngày như 1 số nước vẫn làm để hạn chế tối đa nhất các mầm bệnh không có triệu chứng.",non_toxic
"Giữa thập niên 50 Nga đã hai lần đưa người lên cung trăng rồi, hơn 10 năm sau đó mỹ mới đặt chân lên.",non_toxic
"Đã được cảnh báo, mà vẫn liều quá, xin chia buồn.",non_toxic
"Lương mầm non thấp gần nhất XH, trách nhiệm công việc lại quá lớn, còn ai dám làm nghề này",non_toxic
"Các bác cứ hô hào sinh nghề tử nghiệp ??? Em bán xe lu, em nghe mà sợ nhức nách luôn",non_toxic
Chẳng qua là người ta chưa thuê đc mặt bằng. Và chưa thuê đc nhân công . Hi nhưng dù gì thì đay cũng là một tín hiệu không tốt cho TQ,non_toxic
Nếu con này ngon hơn tôm hùm Mỹ thì người ta đã nuôi và bán rầm rộ rồi. Bán đắt như vậy ai ko muốn làm có tiền.,non_toxic
"Kona nhìn cứ nhỏ nhỏ và vỏ nhựa đen khá nhiều, nên chọn Seltos",non_toxic
"Mọi bài hát của a những năm 2000 e vẫn thuộc, nhưng thôi bỏ dòng nhạc này đi a ơi, nghe mệt quá ;)",toxic
Hãy học theo Việt Nam đi các bác Châu Âu.,non_toxic
5 năm tù vẫn là còn nhẹ.,toxic
Một thời đã qua,non_toxic
Messi gọi Ronaldo trả lời bằng cú đúp vào lưới Roma .,non_toxic
vô liêm xỉ,toxic
Ôi thương thay khúc ruột miền Trung!,non_toxic
"Tôi chắc Nga sẽ và nhất định thành công với vacine v, kỹ thuật của Nga vẫn luôn làm phương Tây giật mình và ghen tỵ !",non_toxic
Các Bác Sĩ và nhà hảo tâm là người đưa ông từ cõi chết trở về.Bệnh viện chợ rẫy quá giỏi. 3 đêm thức trắng vì bệnh nhân.tuyệt vời.,non_toxic
"Buồn quá. Mong tụi con sớm siêu thoát, mong gia đình các con sớm nguôi ngoai.",non_toxic
"Úi, hậu quả lớn lắm, những ai phải chịu trách nhiệm nhỉ??? 125 người xa gia đình hàng năm trời, tốn bao tiền bạc, công sức, chất xám. Mất bao niềm tin và hy vọng, nhiều người có thể còn phải nghỉ việc để đi học nếu không thuộc diện được cq cử đi nữa chứ. Ôi! sao nghiệt ngã quá, chờ pháp luật phân xử thôi",non_toxic
Lãng phí. Đất nước còn nghèo và còn biết bao người nghèo chỉ mơ ước có 1 bữa ăn có thịt thôi còn ko có. Thật chạnh lòng.,non_toxic
"Các em đẹp còn hơn hoa, cứ như cùng một mẹ sinh ra, giống nhau như khuôn đúc ấy! ;)",non_toxic
"tình khúc vàng mình thấy cũng bình thường, nhưng tất cả những bài có giọng hát của a Bo mình nghe đều thích",non_toxic
"Mua đất ngay thôi, đất có sổ đỏ mua vất đấy vài ba năm hoặc 10 năm nữa tăng gấp đôi.",non_toxic
"Hy vọng hai năm sau, chung kết C1, gặp Realmadrid Bale nâng cúp và Zouzou từ chức?!",non_toxic
Gặp Leipzig ở nhóm 3 cũng ngán lắm đấy.,non_toxic
Đã chích 7/9 rồi thì 1tháng sau mới chích lại .,non_toxic
"Hãy thận trọng các xếp ơi , để bùng phát nữa khổ lắm ạ .",non_toxic
Món này ngon lắm,non_toxic
"Tôi không có ý chê bai vì cũng chưa coi phim. Tuy nhiên, xem đoạn nhỏ ""đánh lộn"" ở trên thì vẫn thấy đánh kiểu quơ quào, có chất diễn chứ không thật, nên đừng tung hô quá đáng.",toxic
Có lẽ khi không phụ thuộc vào Messi thì Barca đang trở nên nguy hiểm hơn! Tiếc là không được bôi đỏ.,non_toxic
Nhìn con nằm nghiêng mình ngủ với vết thương trên mặt mà mình khóc luôn. Chúc con mau khỏe!,non_toxic
Mục tiêu của chương trình thì chỉ 1 mà cứ phải thí điểm thành chương trình cũ và mới chi cho khổ.,toxic
Sao Tot không chịu mua Quang Hải để nâng tầm đội bóng,non_toxic
Vậy là chỉ còn 13 người dương tính thôi. Covid sắp được đẩy lùi. Mọi người nâng cao tinh thần phòng tránh lây nhiễm để con Covid không có cơ hội quay trở lại VN lần nữa.,non_toxic
"đeo khẩu trang vào thấy còn được được, tháo khẩu trang ra nhìn khuôn mặt ko bằng vk mình..",toxic
"Cả một khoa cấp cứu nhi, cả một nhóm thiện nguyện cầu mong dành giật sự sống cho bé. Không biết người mẹ đã bỏ rơi bé có cảm thấy cắn rứt lương tâm không ? Chỉ khoảng 2 tháng nữa là bé đã được chào đời như bao đứa trẻ khác, nếu vì lý do nào đó thì cho bé cho người khác nuôi, người mẹ thực sự quá độc ác và nhẫn tâm...",toxic
"VF nên định vị lại. Chưa có tiếng tăm mà giá khó tiếp cận. Những người mua xe lần đầu ko dám mạo hiểm. Do đó, khó tạo độ phủ cũng như giúp khách trải nghiệm xe, đánh giá và tin tưởng.",non_toxic
Đợt này mở bay quốc tế rồi nên không thể tránh khỏi nguồn lây nhiễm covid vào nước ta nên mọi người hãy chấp hành tuyệt đối việc đeo khẩu trang nhé,non_toxic
Tôi đi xe gần giống xe này( B-class) máy dầu đời 2012 gần 200 nghìn km chỉ có thay dầu thường xuyên (khoảng 20 nghìn km thay 1 lần dầu long-life) và chưa bị 1 vấn đề j cả.,non_toxic
thằng cậu khốn nạn đến thế là cùng,toxic
"Ai rồi cũng về với đất, kể cả cụ rùa! Mong cụ Cá sấu an nghỉ, hãy để con cháu tiếp bước cụ~",non_toxic
"Fan của Mes, cung rất mê cr7 2004-2008, vẫn trân trog nhug đóng góp của cr7 cho bog đá. Chỉ có nhận xét về Mes thế này để tri ân anh: k có Mess, tương quan giữa Bar và Real 10 năm qua sẽ rất khác. Tưởng tượng 1 cá nhân có thể góp phần để Bar đá ngang chân hoặc 1 số trận ở cửa trên với Real - đội bóng ôg kẹ số 1 của thế giới- là một điều gần như k tưởng. Cug tài nag của Ini Xavi và nhug tiền đạo Eto, Villa, Mess đax hoàn thiện dc bộ khung làm đau đầu Real khi đối đầu. K dễ để lấy la liga trog tay real một time dài như vậy. Gracias Messi.",non_toxic
Biết đâu đây lại là một lý do tuyệt vời của sự thất bại?,non_toxic
"án quá nhẹ cho những việc làm thú tính, bệnh hoạn, mất nhân tính của hắn đối với 2 cháu bé. Một cháu lại chậm phát triển về trí tuệ nữa, kết thêm cho hắn cái tội bắt ép, đe dọa,, khủng bố tinh thần nữa mới đúng",toxic
"ôi thương con quá, mũi này khá nhẹ nhàng mà cũng xảy ra vấn đề :(",non_toxic
"Chào bạn,Bạn nên tìm hiểu kĩ về bảo hiểm nhân thọ và phi nhân thọ, tuỳ vào nhu cầu mỗi người khác nhau, làm bảng so sánh rồi xem cái nào phù hợp với bạn, cá nhân mình thì mình mua bảo hiểm phi nhân thọ, cụ thể là bảo hiểm sức khoẻ cho cả gia đình. BH nhân thọ thì mình không mua.",non_toxic
Bão đi nhẹ nhàng cho bà con hưởng không khí mát mẻ. Vậy là tạm ổn rồi bữa giờ theo dõi nghe tin bão tăng cấp mà giờ đi vào đất liền vậy là quá tốt,non_toxic
Khốn nạn,toxic
Sinh nghề tử nghiệp.,non_toxic
"Tôi mong Trump đắc cử vì tôi thích cái cách ông ta xử lý triệt để, nói là làm vì quyền lợi nước Mỹ và bảo vệ công quyền quốc tế .",non_toxic
"Đau lòng, thương các con quá",non_toxic
"Mỗi ngày đều chờ đợi để xem video hướng dẫn của thầy cô. Cảm ơn vnexpress.What I just said was not a slip of the tounge, I meant it :)",non_toxic
Con cái thương chẳng hết vậy mà :(Tội cho con quá!!!,non_toxic
"về nhà thôi, cảm ơn các anh chị",non_toxic
Loài người hơn tất cả những loài khác ở cái chỗ là sự sáng tạo không ngừng của họ.,non_toxic
"Bayern mạnh vậy thứ gì chịu nổi, thua đi cho cân bằng",non_toxic
Đúng là con người là loài ăn tạp nhất thế giới!,toxic
"Giờ học sinh lớp một là thấy cận nhiều quá, buồn.",non_toxic
Khi nào có công nghệ pin mà có tính kinh tế gấp hai lần trở lên so với công nghệ pin chì-axit thì tính tiếp.,non_toxic
Tài năng có hạn quá.,toxic
"Chú gửi đến cháu lời cầu chúc sức khỏe, bình an và nghị lực. Chú tin rằng tương lai cháu sẽ là 1ng mạnh mẽ, có trách nhiệm và sẽ thành công.Cám ơn các y bác sĩ, các nhân viên cứu hộ, nhân dân xung quanh đã giúp cháu có cuộc sống.",non_toxic
"Khi ko bị Vòng kim Si trói buộc, thi đấu như thể chấp 1 ng, Barca vẫn toả thắng, Tạ có thật!?!",non_toxic
"Đau quá con ơi, mong con sớm siêu thoát",non_toxic
"Năm nay quá đen cho Trump. Mong ông sớm khỏi bệnh, Chúa phù hộ ông..",non_toxic
Ôi trời?!! Lòng mình đau quặn khi nghe tin. Qua đây các trường nên rà soát đừng để sự việc đau lòng này xảy ra với các cháu.,non_toxic
"Một cuộc thi rất hữu íchHy vọng những sản phẩm sẽ gắn liền với đời sống hiện tại,giá cả phải chăng.Ý thức con người được nâng caoThì mới giữ gìn môi trường sinh thái tốt cho hậu bối mai sau.Mình ở Quảng Ngãi mới chỉ có vài khu công nghiệp mà đã thấy không khí ô nhiễm cảm nhận thấy rõ.HaizzAi thích sống ỏ TP ""Nghèo"" để hưởng thụ không khí trong lành giống mình xin 1like.",non_toxic
Tôi sẽ phải đợi bao lâu nữa để chứng kiến 1 cầu thủ tiếp theo sẽ làm được cho barca như leo?,non_toxic
"Quá ngon cho một cuộc tình. Mer giờ lành mà chạy sướng gấp mấy lần xe Nhật, Hàn. Bảo trì bảo dưỡng giá cả cũng hợp lý.",non_toxic
Tiếc cho em là anh đã có vợ.,non_toxic
"Con tôi học pt trường tư Mỹ,bang oregon , Porland, Trường ko cho sd fone trong giờ học nhé. Trường này ngay cả ko cho lái xe hơi khi đang học lớp 12, áp dụng tất cả hs bao gồm trong nước và qte.Nếu phát hiện lái vào trường hay bên ngoài thì sẽ bị đuổi.",non_toxic
Tôi thì thấy nó có đầy ma tính,non_toxic
"Tôi không bao giờ ăn các món sống như tiết canh, gỏi, thịt sống...tóm lại các món chưa được nấu chín có nguồn gốc từ động vật.",non_toxic
"Đề nghị xử lý các nhà hàng tội tiêu thụ tài sản trộm cắp.Và tăng hình phạt với tội trộm chó, do tính manh động, liều lĩnh, nên xem là cướp thì đúng hơn!",toxic
Xin kính cẩn chúc mừng Bác Sĩ,non_toxic
Đà Nẵng: Covid chưa tan giờ bão ập đến :-((,non_toxic
Chúc BS Cấp nhiều sức khỏe. Luôn thành công !,non_toxic
Mỹ cứ 1 người khỏi thì hơn 2 người chết. Sợ thật.,non_toxic
"Chúc em sẽ trở thành nhà toán học lỗi lạc trong tương lai hoặc trở thành nhà tài chính, kinh doanh thành công giúp ích cho sự phát triển của Việt Nam và thế giới!",non_toxic
"Chúc mừng các bạn cãnh sát, các bạn rất giỏi..",non_toxic
"Vậy còn những vụ như mẹ vứt con từ nhỏ, cha đánh con tàn độc...vv con đánh lại hay phản kháng thì có tính bất hiếu, mẹ ghẻ con chồng...vv?? Cái gì cũng phải có ngoại lệ nhé.",non_toxic
"Đón con về rồi thì nuôi bé cho tốt, ko biết có thể tin tưởng nổi một người mẹ đã từng vứt con qua khe tường cho chết đi như thế nữa ko. Ở nước ngoài là họ đã tước quyền nuôi dưỡng rồi",non_toxic
Giờ mà vẫn còn người nghĩ chạy trốn là thoát được à.,non_toxic
